1261229981.58002 0 0 0 0 0 0 1
1261229981.63002 -0.064774 0 0.490249 0 0 0 1
1261229981.68002 -0.163344 0 0.979204 0 0 0 1
1261229981.73003 -0.278981 0 1.457453 0 0 0 1
1261229981.78004 -0.381094 0 1.943305 0 0 0 1
1261229981.83004 -0.512781 0 2.418373 0 0 0 1
1261229981.88001 -0.659434 0 2.891728 0 0 0 1
1261229981.93002 -0.793722 0 3.370815 0 0 0 1
1261229981.98002 -0.845962 0 3.905223 0 0 0 1
1261229982.03002 -0.961973 0 4.424627 0 0 0 1
1261229982.08011 -1.130987 0 4.875624 0 0 0 1
1261229982.13003 -1.252189 0 5.352628 0 0 0 1
1261229982.18002 -1.380737 0 5.840774 0 0 0 1
1261229982.23003 -1.526652 0 6.333839 0 0 0 1
1261229982.28002 -1.683426 0 6.817794 0 0 0 1
1261229982.33002 -1.89602 0 7.312785 0 0 0 1
1261229982.38004 -1.99808 0 7.877918 0 0 0 1
1261229982.43004 -2.190252 0 8.336116 0 0 0 1
1261229982.48004 -2.317992 0 8.818219 0 0 0 1
1261229982.53004 -2.505453 0 9.282858 0 0 0 1
1261229982.58005 -2.732213 0 9.753294 0 0 0 1
1261229982.63002 -3.001909 0 10.288768 0 0 0 1
1261229982.68002 -3.008192 0 10.948888 0 0 0 1
1261229982.73005 -3.179755 0 11.452285 0 0 0 1
1261229982.78003 -3.600039 0 11.923934 0 0 0 1
1261229982.83003 -3.854813 0 12.430692 0 0 0 1
1261229982.89045 -3.983474 0 12.923049 0 0 0 1
1261229982.93004 -3.810137 0 13.542417 0 0 0 1
1261229982.98004 -4.176874 0 13.985003 0 0 0 1
1261229983.03004 -4.432424 0 14.43903 0 0 0 1
1261229983.08004 -4.802021 0 15.080383 0 0 0 1
1261229983.13003 -5.204674 0 15.498235 0 0 0 1
1261229983.18005 -5.582098 0 15.984847 0 0 0 1
1261229983.23005 -5.844259 0 16.454723 0 0 0 1
1261229983.28006 -6.116719 0 16.992478 0 0 0 1
1261229983.33005 -6.42951 0 17.505227 0 0 0 1
1261229983.38002 -6.862817 0 18.022898 0 0 0 1
1261229983.43003 -7.293922 0 18.430742 0 0 0 1
1261229983.48003 -7.713784 0 18.88675 0 0 0 1
1261229983.53003 -8.071338 0 19.381325 0 0 0 1
1261229983.58038 -8.501955 0 19.841068 0 0 0 1
1261229983.63003 -8.913825 0 20.379318 0 0 0 1
1261229983.68004 -9.301023 0 20.876144 0 0 0 1
1261229983.73037 -9.730744 0 21.607165 0 0 0 1
1261229983.78005 -10.153009 0 22.095095 0 0 0 1
1261229983.83005 -10.566077 0 22.662731 0 0 0 1
1261229983.88005 -10.992093 0 23.272562 0 0 0 1
1261229983.93006 -11.500108 0 23.577554 0 0 0 1
1261229983.98004 -11.9599 0 24.10914 0 0 0 1
1261229984.03006 -12.442415 0 24.617314 0 0 0 1
1261229984.08008 -13.06322 0 25.36062 0 0 0 1
1261229984.13003 -13.634782 0 26.060439 0 0 0 1
1261229984.18003 -13.929862 0 26.53902 0 0 0 1
1261229984.23004 -14.448333 0 27.006481 0 0 0 1
1261229984.28004 -14.91662 0 27.510695 0 0 0 1
1261229984.33005 -15.385021 0 28.13314 0 0 0 1
1261229984.38004 -15.885814 0 28.53961 0 0 0 1
1261229984.43006 -16.422909 0 28.785434 0 0 0 1
1261229984.48005 -16.90619 0 29.519589 0 0 0 1
1261229984.53005 -17.443223 0 30.029621 0 0 0 1
1261229984.58005 -17.997409 0 30.539032 0 0 0 1
1261229984.63005 -18.515262 0 31.042492 0 0 0 1
1261229984.68006 -19.055949 0 31.598198 0 0 0 1
1261229984.73007 -19.571599 0 31.938097 0 0 0 1
1261229984.78007 -20.082551 0 32.316723 0 0 0 1
1261229984.83006 -20.631259 0 32.780464 0 0 0 1
1261229984.88004 -21.147017 0 33.086221 0 0 0 1
1261229984.93004 -21.678531 0 33.413821 0 0 0 1
1261229985.00964 -22.231324 0 34.028406 0 0 0 1
1261229985.03004 -22.820972 0 34.456135 0 0 0 1
1261229985.08005 -23.37571 0 34.901016 0 0 0 1
1261229985.13006 -23.984351 0 35.411998 0 0 0 1
1261229985.18006 -24.589517 0 35.95005 0 0 0 1
1261229985.23005 -25.149217 0 36.369427 0 0 0 1
1261229985.28006 -25.724415 0 36.90906 0 0 0 1
1261229985.33007 -26.336237 0 37.40826 0 0 0 1
1261229985.38007 -26.93674 0 37.914187 0 0 0 1
1261229985.43007 -27.54415 0 38.386642 0 0 0 1
1261229985.48008 -27.954288 0 38.933936 0 0 0 1
1261229985.53007 -28.465771 0 39.425174 0 0 0 1
1261229985.58007 -29.01086 0 39.950003 0 0 0 1
1261229985.63004 -29.55428 0 40.470832 0 0 0 1
1261229985.68004 -30.092413 0 40.958784 0 0 0 1
1261229985.73165 -30.691257 0 41.405186 0 0 0 1
1261229985.78838 -31.261449 0 41.751454 0 0 0 1
1261229985.83006 -31.814662 0 42.321344 0 0 0 1
1261229985.88006 -32.341782 0 42.781001 0 0 0 1
1261229985.93006 -32.927788 0 43.305206 0 0 0 1
1261229985.98006 -33.535934 0 43.721433 0 0 0 1
1261229986.03006 -34.204251 0 44.026756 0 0 0 1
1261229986.08006 -34.758663 0 44.668193 0 0 0 1
1261229986.13008 -35.172718 0 45.223788 0 0 0 1
1261229986.18007 -35.719029 0 45.687865 0 0 0 1
1261229986.23007 -36.157528 0 46.006809 0 0 0 1
1261229986.28007 -36.438252 0 46.530533 0 0 0 1
1261229986.33009 -37.075067 0 47.060504 0 0 0 1
1261229986.38005 -37.63535 0 47.507418 0 0 0 1
1261229986.43005 -38.176156 0 47.994012 0 0 0 1
1261229986.48005 -38.807763 0 48.462893 0 0 0 1
1261229986.53888 -39.50748 0 49.108919 0 0 0 1
1261229986.58007 -40.011374 0 49.385024 0 0 0 1
1261229986.63006 -40.720288 0 49.878475 0 0 0 1
1261229986.68006 -41.276031 0 50.329052 0 0 0 1
1261229986.73007 -41.959578 0 50.679822 0 0 0 1
1261229986.78008 -42.415573 0 51.082098 0 0 0 1
1261229986.83007 -42.945541 0 51.505617 0 0 0 1
1261229986.88009 -43.445241 0 51.885831 0 0 0 1
1261229986.93009 -43.947203 0 52.181808 0 0 0 1
1261229986.98008 -44.423331 0 52.691302 0 0 0 1
1261229987.03009 -45.164472 0 52.99378 0 0 0 1
1261229987.08009 -45.505396 0 53.44429 0 0 0 1
1261229987.13006 -46.028563 0 53.476519 0 0 0 1
1261229987.18006 -46.018056 0 53.657746 0 0 0 1
1261229987.23006 -46.68242 0 54.205874 0 0 0 1
1261229987.28007 -46.968235 0 54.014302 0 0 0 1
1261229987.33007 -47.64913 0 54.574486 0 0 0 1
1261229987.39943 -48.287833 0 55.107857 0 0 0 1
1261229987.43009 -47.969661 0 55.674436 0 0 0 1
