1261229981.58002 0 0 0 0.5 0.5 0.5 0.5
1261229981.63002 0.490249 -0.064774 -1.08857145519892E-16 0.5 0.5 0.5 0.5
1261229981.68002 0.979204 -0.163344 -2.1742696532101E-16 0.5 0.5 0.5 0.5
1261229981.73003 1.457453 -0.278981 -3.23619575581802E-16 0.5 0.5 0.5 0.5
1261229981.78004 1.943305 -0.381094 -4.31500390973838E-16 0.5 0.5 0.5 0.5
1261229981.83004 2.418373 -0.512781 -5.36986677346363E-16 0.5 0.5 0.5 0.5
1261229981.88001 2.891728 -0.659434 -6.42092601310651E-16 0.5 0.5 0.5 0.5
1261229981.93002 3.370815 -0.793722 -7.48471284950369E-16 0.5 0.5 0.5 0.5
1261229981.98002 3.905223 -0.845962 -8.67133698179146E-16 0.5 0.5 0.5 0.5
1261229982.03002 4.424627 -0.961973 -9.82464554155627E-16 0.5 0.5 0.5 0.5
1261229982.08011 4.875624 -1.130987 -1.082606004843E-15 0.5 0.5 0.5 0.5
1261229982.13003 5.352628 -1.252189 -1.18852216957066E-15 0.5 0.5 0.5 0.5
1261229982.18002 5.840774 -1.380737 -1.29691235528639E-15 0.5 0.5 0.5 0.5
1261229982.23003 6.333839 -1.526652 -1.40639477841376E-15 0.5 0.5 0.5 0.5
1261229982.28002 6.817794 -1.683426 -1.51385437519025E-15 0.5 0.5 0.5 0.5
1261229982.33002 7.312785 -1.89602 -1.6237644562267E-15 0.5 0.5 0.5 0.5
1261229982.38004 7.877918 -1.99808 -1.74924918994179E-15 0.5 0.5 0.5 0.5
1261229982.43004 8.336116 -2.190252 -1.85098958382923E-15 0.5 0.5 0.5 0.5
1261229982.48004 8.818219 -2.317992 -1.9580379539974E-15 0.5 0.5 0.5 0.5
1261229982.53004 9.282858 -2.505453 -2.06120853718517E-15 0.5 0.5 0.5 0.5
1261229982.58005 9.753294 -2.732213 -2.16566631294768E-15 0.5 0.5 0.5 0.5
1261229982.63002 10.288768 -3.001909 -2.2845654257253E-15 0.5 0.5 0.5 0.5
1261229982.68002 10.948888 -3.008192 -2.43114151032842E-15 0.5 0.5 0.5 0.5
1261229982.73005 11.452285 -3.179755 -2.54291809831386E-15 0.5 0.5 0.5 0.5
1261229982.78003 11.923934 -3.600039 -2.64764521418215E-15 0.5 0.5 0.5 0.5
1261229982.83003 12.430692 -3.854813 -2.76016809408475E-15 0.5 0.5 0.5 0.5
1261229982.89045 12.923049 -3.983474 -2.86949330963182E-15 0.5 0.5 0.5 0.5
1261229982.93004 13.542417 -3.810137 -3.00702063249503E-15 0.5 0.5 0.5 0.5
1261229982.98004 13.985003 -4.176874 -3.10529446601038E-15 0.5 0.5 0.5 0.5
1261229983.03004 14.43903 -4.432424 -3.20610871185067E-15 0.5 0.5 0.5 0.5
1261229983.08004 15.080383 -4.802021 -3.34851768535316E-15 0.5 0.5 0.5 0.5
1261229983.13003 15.498235 -5.204674 -3.44129946761029E-15 0.5 0.5 0.5 0.5
1261229983.18005 15.984847 -5.582098 -3.54934903690207E-15 0.5 0.5 0.5 0.5
1261229983.23005 16.454723 -5.844259 -3.65368246768583E-15 0.5 0.5 0.5 0.5
1261229983.28006 16.992478 -6.116719 -3.77308806420729E-15 0.5 0.5 0.5 0.5
1261229983.33005 17.505227 -6.42951 -3.88694121333799E-15 0.5 0.5 0.5 0.5
1261229983.38002 18.022898 -6.862817 -4.00188726601414E-15 0.5 0.5 0.5 0.5
1261229983.43003 18.430742 -7.293922 -4.09244682586518E-15 0.5 0.5 0.5 0.5
1261229983.48003 18.88675 -7.713784 -4.19370094206784E-15 0.5 0.5 0.5 0.5
1261229983.53003 19.381325 -8.071338 -4.30351865254863E-15 0.5 0.5 0.5 0.5
1261229983.58038 19.841068 -8.501955 -4.40560210535068E-15 0.5 0.5 0.5 0.5
1261229983.63003 20.379318 -8.913825 -4.52511761395158E-15 0.5 0.5 0.5 0.5
1261229983.68004 20.876144 -9.301023 -4.63543514683806E-15 0.5 0.5 0.5 0.5
1261229983.73037 21.607165 -9.730744 -4.79775441597496E-15 0.5 0.5 0.5 0.5
1261229983.78005 22.095095 -10.153009 -4.90609664005603E-15 0.5 0.5 0.5 0.5
1261229983.83005 22.662731 -10.566077 -5.03213715141726E-15 0.5 0.5 0.5 0.5
1261229983.88005 23.272562 -10.992093 -5.1675468348833E-15 0.5 0.5 0.5 0.5
1261229983.93006 23.577554 -11.500108 -5.23526866302859E-15 0.5 0.5 0.5 0.5
1261229983.98004 24.10914 -11.9599 -5.35330446638227E-15 0.5 0.5 0.5 0.5
1261229984.03006 24.617314 -12.442415 -5.46614176144544E-15 0.5 0.5 0.5 0.5
1261229984.08008 25.36062 -13.06322 -5.63118884855385E-15 0.5 0.5 0.5 0.5
1261229984.13003 26.060439 -13.634782 -5.78657988192788E-15 0.5 0.5 0.5 0.5
1261229984.18003 26.53902 -13.929862 -5.8928462109975E-15 0.5 0.5 0.5 0.5
1261229984.23004 27.006481 -14.448333 -5.99664340406036E-15 0.5 0.5 0.5 0.5
1261229984.28004 27.510695 -14.91662 -6.10860140248803E-15 0.5 0.5 0.5 0.5
1261229984.33005 28.13314 -15.385021 -6.2468119566006E-15 0.5 0.5 0.5 0.5
1261229984.38004 28.53961 -15.885814 -6.33706642716447E-15 0.5 0.5 0.5 0.5
1261229984.43006 28.785434 -16.422909 -6.39165032012556E-15 0.5 0.5 0.5 0.5
1261229984.48005 29.519589 -16.90619 -6.5546654770543E-15 0.5 0.5 0.5 0.5
1261229984.53005 30.029621 -17.443223 -6.66791533099342E-15 0.5 0.5 0.5 0.5
1261229984.58005 30.539032 -17.997409 -6.78102729523289E-15 0.5 0.5 0.5 0.5
1261229984.63005 31.042492 -18.515262 -6.89281787202845E-15 0.5 0.5 0.5 0.5
1261229984.68006 31.598198 -19.055949 -7.01620939125291E-15 0.5 0.5 0.5 0.5
1261229984.73007 31.938097 -19.571599 -7.09168213042233E-15 0.5 0.5 0.5 0.5
1261229984.78007 32.316723 -20.082551 -7.17575399100667E-15 0.5 0.5 0.5 0.5
1261229984.83006 32.780464 -20.631259 -7.27872517813921E-15 0.5 0.5 0.5 0.5
1261229984.88004 33.086221 -21.147017 -7.34661687040728E-15 0.5 0.5 0.5 0.5
1261229984.93004 33.413821 -21.678531 -7.41935868298072E-15 0.5 0.5 0.5 0.5
1261229985.00964 34.028406 -22.231324 -7.55582396649856E-15 0.5 0.5 0.5 0.5
1261229985.03004 34.456135 -22.820972 -7.65079888331854E-15 0.5 0.5 0.5 0.5
1261229985.08005 34.901016 -23.37571 -7.7495823092022E-15 0.5 0.5 0.5 0.5
1261229985.13006 35.411998 -23.984351 -7.863043105516E-15 0.5 0.5 0.5 0.5
1261229985.18006 35.95005 -24.589517 -7.98251464928512E-15 0.5 0.5 0.5 0.5
1261229985.23005 36.369427 -25.149217 -8.07563504956477E-15 0.5 0.5 0.5 0.5
1261229985.28006 36.90906 -25.724415 -8.19545764585428E-15 0.5 0.5 0.5 0.5
1261229985.33007 37.40826 -26.336237 -8.30630231263285E-15 0.5 0.5 0.5 0.5
1261229985.38007 37.914187 -26.93674 -8.41864067346876E-15 0.5 0.5 0.5 0.5
1261229985.43007 38.386642 -27.54415 -8.52354675728861E-15 0.5 0.5 0.5 0.5
1261229985.48008 38.933936 -27.954288 -8.64507043729645E-15 0.5 0.5 0.5 0.5
1261229985.53007 39.425174 -28.465771 -8.75414718493062E-15 0.5 0.5 0.5 0.5
1261229985.58007 39.950003 -29.01086 -8.87068263288882E-15 0.5 0.5 0.5 0.5
1261229985.63004 40.470832 -29.55428 -8.98632990242731E-15 0.5 0.5 0.5 0.5
1261229985.68004 40.958784 -30.092413 -9.09467701148969E-15 0.5 0.5 0.5 0.5
1261229985.73165 41.405186 -30.691257 -9.19379816721744E-15 0.5 0.5 0.5 0.5
1261229985.78838 41.751454 -31.261449 -9.27068510847562E-15 0.5 0.5 0.5 0.5
1261229985.83006 42.321344 -31.814662 -9.39722610837634E-15 0.5 0.5 0.5 0.5
1261229985.88006 42.781001 -32.341782 -9.49929046534237E-15 0.5 0.5 0.5 0.5
1261229985.93006 43.305206 -32.927788 -9.6156873574671E-15 0.5 0.5 0.5 0.5
1261229985.98006 43.721433 -33.535934 -9.70810831724123E-15 0.5 0.5 0.5 0.5
1261229986.03006 44.026756 -34.204251 -9.77590364215075E-15 0.5 0.5 0.5 0.5
1261229986.08006 44.668193 -34.758663 -9.91833126740005E-15 0.5 0.5 0.5 0.5
1261229986.13008 45.223788 -35.172718 -1.00416981396734E-14 0.5 0.5 0.5 0.5
1261229986.18007 45.687865 -35.719029 -1.01447439337932E-14 0.5 0.5 0.5 0.5
1261229986.23007 46.006809 -36.157528 -1.02155637282664E-14 0.5 0.5 0.5 0.5
1261229986.28007 46.530533 -36.438252 -1.03318538169361E-14 0.5 0.5 0.5 0.5
1261229986.33009 47.060504 -37.075067 -1.04495310182529E-14 0.5 0.5 0.5 0.5
1261229986.38005 47.507418 -37.63535 -1.05487658608183E-14 0.5 0.5 0.5 0.5
1261229986.43005 47.994012 -38.176156 -1.06568114333072E-14 0.5 0.5 0.5 0.5
1261229986.48005 48.462893 -38.807763 -1.07609239297091E-14 0.5 0.5 0.5 0.5
1261229986.53888 49.108919 -39.50748 -1.09043705176504E-14 0.5 0.5 0.5 0.5
1261229986.58007 49.385024 -40.011374 -1.09656781432932E-14 0.5 0.5 0.5 0.5
1261229986.63006 49.878475 -40.720288 -1.10752462756381E-14 0.5 0.5 0.5 0.5
1261229986.68006 50.329052 -41.276031 -1.11752944675914E-14 0.5 0.5 0.5 0.5
1261229986.73007 50.679822 -41.959578 -1.12531810536609E-14 0.5 0.5 0.5 0.5
1261229986.78008 51.082098 -42.415573 -1.13425042691517E-14 0.5 0.5 0.5 0.5
1261229986.83007 51.505617 -42.945541 -1.1436544378185E-14 0.5 0.5 0.5 0.5
1261229986.88009 51.885831 -43.445241 -1.15209688456019E-14 0.5 0.5 0.5 0.5
1261229986.93009 52.181808 -43.947203 -1.15866889416338E-14 0.5 0.5 0.5 0.5
1261229986.98008 52.691302 -44.423331 -1.16998193355755E-14 0.5 0.5 0.5 0.5
1261229987.03009 52.99378 -45.164472 -1.1766982943584E-14 0.5 0.5 0.5 0.5
